"county","leaid","district_enroll","county_enroll","schnam","gslo","gshi","openenroll","level","multibdy","enrollment","districtname","control","physicalcity","physicalstate","enrollment_1","date","teachingmethod","sportsparticipation","onlineinstructionincrease","networkinvestment","hardwareinvestment","staffmaskpolicy","studentmaskpolicy","studentillnessreturnpolicy","studentisolationarea","schooltemporaryshutdown","parentoptoutclassroomteachin_55","lastverifieddate","opendategrouped"
"ATHENS",3904590,1537,7412,"Alexander Jr. / Sr. High School","6","12",0,"4",0,799,"Alexander Local School District","Public","Albany","OH",1537,"2020-10-13","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2021-01-08","2020-10-20"
"ATHENS",3904591,1115,7412,"Amesville Elementary School","PK","6",0,"1",0,296,"Federal Hocking Local School District","Public","Stewart","OH",1115,"2020-10-19","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-06","2020-10-20"
"ATHENS",3904591,1115,7412,"Coolville Elementary School","PK","6",0,"1",0,288,"Federal Hocking Local School District","Public","Stewart","OH",1115,"2020-10-19","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-06","2020-10-20"
"ATHENS",3904591,1115,7412,"Federal Hocking High School","9","12",0,"3",0,247,"Federal Hocking Local School District","Public","Stewart","OH",1115,"2020-10-19","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-06","2020-10-20"
"ATHENS",3904591,1115,7412,"Federal Hocking Middle School","7","8",0,"2",0,180,"Federal Hocking Local School District","Public","Stewart","OH",1115,"2020-10-19","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-06","2020-10-20"
"ATHENS",3904592,843,7412,"Trimble High School","9","12",0,"3",0,211,"Trimble Local School District","Public","Glouster","OH",843,"2020-08-24","Hybrid","Yes","Yes","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-12-18","2020-08-26"
"ATHENS",3904592,843,7412,"Trimble Elementary School","PK","5",0,"1",0,384,"Trimble Local School District","Public","Glouster","OH",843,"2020-08-24","Hybrid","Yes","Yes","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-12-18","2020-08-26"
"ATHENS",3904592,843,7412,"Trimble Junior High","6","8",0,"2",0,209,"Trimble Local School District","Public","Glouster","OH",843,"2020-08-24","Hybrid","Yes","Yes","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-12-18","2020-08-26"
"AUGLAIZE",3904472,2089,8238,"St. Marys East Primary School","KG","2",0,"1",0,407,"St Marys City School District","Public","Saint Marys","OH",2017,"2020-08-25","On Premises","Unknown","Yes","No","Yes","Not required","Not required","Yes","Yes","Unknown","Yes","2020-11-03","2020-08-26"
"AUGLAIZE",3904472,2089,8238,"St. Marys Middle School","6","8",0,"2",0,494,"St Marys City School District","Public","Saint Marys","OH",2017,"2020-08-25","On Premises","Unknown","Yes","No","Yes","Not required","Not required","Yes","Yes","Unknown","Yes","2020-11-03","2020-08-26"
"AUGLAIZE",3904472,2089,8238,"St Marys Memorial High School","9","12",0,"3",0,753,"St Marys City School District","Public","Saint Marys","OH",2017,"2020-08-25","On Premises","Unknown","Yes","No","Yes","Not required","Not required","Yes","Yes","Unknown","Yes","2020-11-03","2020-08-26"
"AUGLAIZE",3904472,2089,8238,"St Marys West Intermediate School","3","5",0,"1",0,435,"St Marys City School District","Public","Saint Marys","OH",2017,"2020-08-25","On Premises","Unknown","Yes","No","Yes","Not required","Not required","Yes","Yes","Unknown","Yes","2020-11-03","2020-08-26"
"AUGLAIZE",3904498,3516,8238,"Wapakoneta Middle School","5","9",NA,"2",0,730,"Wapakoneta City School District","Public","Wapakoneta","OH",3516,"2020-08-25","On Premises","Yes","No","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Closed 1-5 days","Yes","2021-01-15","2020-08-26"
"AUGLAIZE",3904498,3516,8238,"Cridersville Elementary School","PK","4",NA,"1",0,315,"Wapakoneta City School District","Public","Wapakoneta","OH",3516,"2020-08-25","On Premises","Yes","No","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Closed 1-5 days","Yes","2021-01-15","2020-08-26"
"AUGLAIZE",3904498,3516,8238,"Wapakoneta High School","9","12",NA,"3",0,845,"Wapakoneta City School District","Public","Wapakoneta","OH",3516,"2020-08-25","On Premises","Yes","No","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Closed 1-5 days","Yes","2021-01-15","2020-08-26"
"AUGLAIZE",3904498,3516,8238,"Wapakoneta Elementary","PK","4",NA,"1",0,987,"Wapakoneta City School District","Public","Wapakoneta","OH",3516,"2020-08-25","On Premises","Yes","No","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Closed 1-5 days","Yes","2021-01-15","2020-08-26"
"AUGLAIZE",3904498,3516,8238,"Wapakoneta Jr. High","8","8",NA,"4",0,234,"Wapakoneta City School District","Public","Wapakoneta","OH",3516,"2020-08-25","On Premises","Yes","No","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Closed 1-5 days","Yes","2021-01-15","2020-08-26"
"AUGLAIZE",3904594,867,8238,"Minster Jr/Sr High School","7","12",0,"3",0,428,"Minster Local School District","Public","Minster","OH",867,"2020-08-26","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-12-18","2020-08-26"
"AUGLAIZE",3904594,867,8238,"Minster Elementary School","KG","6",0,"1",0,427,"Minster Local School District","Public","Minster","OH",867,"2020-08-26","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-12-18","2020-08-26"
"AUGLAIZE",3904595,824,8238,"New Bremen Elementary School","KG","8",0,"1",0,530,"New Bremen Local School District","Public","New Bremen","OH",824,"2020-09-08","Hybrid","Yes","No","No","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-11","2020-09-09"
"AUGLAIZE",3904595,824,8238,"New Bremen High School","9","12",0,"3",0,248,"New Bremen Local School District","Public","New Bremen","OH",824,"2020-09-08","Hybrid","Yes","No","No","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-11","2020-09-09"
"AUGLAIZE",3904596,425,8238,"New Knoxville Elementary School","KG","8",0,"1",0,267,"New Knoxville Local School District","Public","New Knoxville","OH",425,"2020-09-01","Hybrid","Unknown","No","No","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-12-30","2020-09-02"
"AUGLAIZE",3904596,425,8238,"New Knoxville High School","9","12",0,"3",0,141,"New Knoxville Local School District","Public","New Knoxville","OH",425,"2020-09-01","Hybrid","Unknown","No","No","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-12-30","2020-09-02"
"AUGLAIZE",3904597,517,8238,"Waynesfield-Goshen Local High School","6","12",0,"4",0,234,"Waynesfield-Goshen Local Schools","Public","Waynesfield","OH",517,"2020-09-02","Hybrid","Yes","Unknown","Pending","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-05","2020-09-02"
"AUGLAIZE",3904597,517,8238,"Waynesfield-Goshen Local Elementary School","PK","5",0,"1",0,270,"Waynesfield-Goshen Local Schools","Public","Waynesfield","OH",517,"2020-09-02","Hybrid","Yes","Unknown","Pending","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-05","2020-09-02"
"BELMONT",3904357,1275,11695,"Bellaire High School","9","12",0,"3",0,322,"Bellaire Local School District","Public","Bellaire","OH",1275,"2020-08-31","Hybrid","No","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Unknown","Unknown","No","2020-12-28","2020-09-02"
"BELMONT",3904357,1275,11695,"Bellaire Elementary School","PK","4",0,"1",0,445,"Bellaire Local School District","Public","Bellaire","OH",1275,"2020-08-31","Hybrid","No","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Unknown","Unknown","No","2020-12-28","2020-09-02"
"BELMONT",3904357,1275,11695,"Bellaire Middle School","5","8",0,"2",0,393,"Bellaire Local School District","Public","Bellaire","OH",1275,"2020-08-31","Hybrid","No","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Unknown","Unknown","No","2020-12-28","2020-09-02"
"BELMONT",3904434,1585,11695,"Martins Ferry Middle School","5","8",0,"2",0,439,"Martins Ferry City Schools","Public","Martins Ferry","OH",1585,"2020-08-25","On Premises","Yes","Yes","Yes","Yes","Pending","Pending","Pending","Pending","Pending","Pending","2020-08-12","2020-08-26"
"BELMONT",3904434,1585,11695,"Martins Ferry High School","9","12",0,"3",0,424,"Martins Ferry City Schools","Public","Martins Ferry","OH",1585,"2020-08-25","On Premises","Yes","Yes","Yes","Yes","Pending","Pending","Pending","Pending","Pending","Pending","2020-08-12","2020-08-26"
"BELMONT",3904434,1585,11695,"Anna Marie Ayers Elementary School","PK","4",0,"1",0,579,"Martins Ferry City Schools","Public","Martins Ferry","OH",1585,"2020-08-25","On Premises","Yes","Yes","Yes","Yes","Pending","Pending","Pending","Pending","Pending","Pending","2020-08-12","2020-08-26"
"BELMONT",3904520,1463,11695,"Barnesville Elementary School","PK","4",0,"1",0,607,"Barnesville Exempted Village School Dist","Public","Barnesville","OH",1463,"2020-09-01","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","No","2021-01-08","2020-09-02"
"BELMONT",3904520,1463,11695,"Barnesville High School","9","12",0,"3",0,359,"Barnesville Exempted Village School Dist","Public","Barnesville","OH",1463,"2020-09-01","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","No","2021-01-08","2020-09-02"
"BELMONT",3904520,1463,11695,"Barnesville Middle School","5","8",0,"2",0,423,"Barnesville Exempted Village School Dist","Public","Barnesville","OH",1463,"2020-09-01","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","No","2021-01-08","2020-09-02"
"BELMONT",3904523,822,11695,"The Bridgeport School District - High School","9","12",0,"3",0,213,"Bridgeport Exempted Village School Dist","Public","Bridgeport","OH",822,"2020-08-31","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-30","2020-09-02"
"BELMONT",3904523,822,11695,"The Bridgeport School DIstrict - Middle School","5","8",0,"2",0,205,"Bridgeport Exempted Village School Dist","Public","Bridgeport","OH",822,"2020-08-31","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-30","2020-09-02"
"BELMONT",3904523,822,11695,"The Bridgeport School District - Elementary","PK","4",0,"1",0,357,"Bridgeport Exempted Village School Dist","Public","Bridgeport","OH",822,"2020-08-31","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-30","2020-09-02"
"BELMONT",3904599,1758,11695,"St Clairsville Middle School","5","8",0,"2",0,547,"Saint Clairsville-Richland City Sch Dist","Public","Saint Clairsville","OH",1758,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"BELMONT",3904599,1758,11695,"St Clairsville High School","9","12",0,"3",0,573,"Saint Clairsville-Richland City Sch Dist","Public","Saint Clairsville","OH",1758,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"BELMONT",3904599,1758,11695,"St Clairsville Elementary School","PK","4",0,"1",0,635,"Saint Clairsville-Richland City Sch Dist","Public","Saint Clairsville","OH",1758,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"BELMONT",3904600,838,11695,"Jefferson Ave Elementary School","PK","2",0,"1",0,215,"Shadyside Local School District","Public","Shadyside","OH",812,"2020-08-25","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-29","2020-08-26"
"BELMONT",3904600,838,11695,"Leona Ave Middle School","3","6",0,"1",0,256,"Shadyside Local School District","Public","Shadyside","OH",812,"2020-08-25","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-29","2020-08-26"
"BELMONT",3904600,838,11695,"Shadyside High School","7","12",0,"3",0,367,"Shadyside Local School District","Public","Shadyside","OH",812,"2020-08-25","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-29","2020-08-26"
"BELMONT",3904601,1580,11695,"Union Local Middle School","6","8",0,"2",0,333,"Union Local School District","Public","Belmont","OH",1580,"2020-09-08","Online Only","No","No","Yes","Unknown","Required for all staff","Required for all students","Yes","Unknown","Never closed","Unknown","2020-12-30","2020-09-09"
"BELMONT",3904601,1580,11695,"Union Local Elementary School","PK","5",0,"1",0,718,"Union Local School District","Public","Belmont","OH",1580,"2020-09-08","Online Only","No","No","Yes","Unknown","Required for all staff","Required for all students","Yes","Unknown","Never closed","Unknown","2020-12-30","2020-09-09"
"BELMONT",3904601,1580,11695,"Union Local High School","9","12",0,"3",0,400,"Union Local School District","Public","Belmont","OH",1580,"2020-09-08","Online Only","No","No","Yes","Unknown","Required for all staff","Required for all students","Yes","Unknown","Never closed","Unknown","2020-12-30","2020-09-09"
"BELMONT",3904865,2374,11695,"Powhatan Elementary School","PK","8",0,"1",0,178,"Switzerland of Ohio Local School Dist","Public","Woodsfield","OH",2374,"2020-09-08","Other","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2021-01-07","2020-09-09"
"BROWN",3904537,1080,7499,"Georgetown Jr/Sr High School","7","12",0,"3",0,424,"Georgetown Exempted Village Schools","Public","Georgetown","OH",1080,"2020-08-24","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2021-01-06","2020-08-26"
"BROWN",3904537,1080,7499,"Georgetown Elementary School","PK","6",0,"1",0,578,"Georgetown Exempted Village Schools","Public","Georgetown","OH",1080,"2020-08-24","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2021-01-06","2020-08-26"
"BROWN",3904603,1393,7499,"Russellville Elementary School","KG","5",0,"1",0,280,"Eastern Local School District","Public","Winchester","OH",1393,"2020-08-24","Hybrid","Unknown","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-15","2020-08-26"
"BROWN",3904603,1393,7499,"Eastern MS","6","8",0,"2",0,325,"Eastern Local School District","Public","Winchester","OH",1393,"2020-08-24","Hybrid","Unknown","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-15","2020-08-26"
"BROWN",3904603,1393,7499,"Eastern High School","9","12",0,"3",0,375,"Eastern Local School District","Public","Winchester","OH",1393,"2020-08-24","Hybrid","Unknown","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-15","2020-08-26"
"BROWN",3904603,1393,7499,"Sardinia Elementary School","KG","5",0,"1",0,314,"Eastern Local School District","Public","Winchester","OH",1393,"2020-08-24","Hybrid","Unknown","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-15","2020-08-26"
"BROWN",3904604,1045,7499,"Fayetteville-Perry Elementary School","KG","5",0,"1",0,368,"Fayetteville-Perry Local School District","Public","Fayetteville","OH",1045,"2020-08-24","Online Only","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","No","2020-12-23","2020-08-26"
