"","geo_value","time_value","part_work_prop_7d","part_work_sample_size","full_work_prop_7d","full_work_sample_size","full_work_std","res_visit_by_pop","bar_visit_by_pop"
"30909","39041",2021-01-07,0.064173,616,0.0429202,616,0.001375,507.1530499,384.1536615
"30910","39043",2021-01-07,0.0723073,486,0.0516329,486,0.001935,356.7745796,NA
"30911","39045",2021-01-07,0.0710082,651,0.044633,651,0.0013426,524.6804882,24.350367
"30912","39047",2021-01-07,0.0742073,182,0.0468977,182,0.0028324,530.6833421,NA
"30913","39049",2021-01-07,0.058811,6195,0.0417467,6195,0.0004195,316.1436855,29.6418422
"30914","39051",2021-01-07,0.0850553,217,0.0632257,217,0.0035732,107.0011082,NA
"30915","39053",2021-01-07,0.0786684,175,0.0505808,175,0.0031067,463.202734,NA
"30916","39055",2021-01-07,0.0612018,449,0.0495957,449,0.0018379,70.3770902,8.3002706
"30917","39057",2021-01-07,0.0651896,784,0.0441981,784,0.0012898,511.4274569,0
"30918","39059",2021-01-07,0.0735576,245,0.0543313,245,0.0029251,508.6071956,NA
"30919","39061",2021-01-07,0.066207,4872,0.0507476,4872,0.0006113,442.2671729,45.3397241
"30920","39063",2021-01-07,0.0733796,434,0.0473073,434,0.0019342,496.7306263,NA
"30921","39065",2021-01-07,0.0770417,196,0.0525913,196,0.0031961,24.1516725,NA
"30922","39067",2021-01-07,0.0664206,119,0.052193,119,0.0043424,1523.2244719,NA
"30923","39069",2021-01-07,0.0828293,189,0.062751,189,0.0038051,33.7297953,NA
"30924","39071",2021-01-07,0.0718089,245,0.0545226,245,0.0026179,376.2757554,NA
"30925","39073",2021-01-07,0.0664015,161,0.0408701,161,0.0023708,73.6675096,NA
"30926","39075",2021-01-07,0.0896975,161,0.0564283,161,0.0032843,47.6803601,NA
"30927","39077",2021-01-07,0.0738653,336,0.0526582,336,0.0024084,140.0045321,NA
"30928","39079",2021-01-07,0.074294,210,0.0514806,210,0.0029666,84.0714413,NA
"30929","39081",2021-01-07,0.0641146,469,0.0561893,469,0.0020725,550.9641873,NA
"30930","39083",2021-01-07,0.0825258,322,0.0488606,322,0.0022107,263.8769771,NA
"30931","39085",2021-01-07,0.0582697,1085,0.0412203,1085,0.001021,213.049591,8.3002706
"30932","39087",2021-01-07,0.0796855,399,0.059252,399,0.0023548,280.5783406,NA
"30933","39089",2021-01-07,0.0709611,784,0.0466683,784,0.0013606,364.7551995,24.350367
"30934","39091",2021-01-07,0.0825159,273,0.0553487,273,0.0028619,344.0907795,NA
"30935","39093",2021-01-07,0.0594153,1414,0.0433848,1414,0.0009215,199.7475258,NA
"30936","39095",2021-01-07,0.0615577,2776,0.0466007,2776,0.0007093,258.4198733,56.5487842
"30937","39097",2021-01-07,0.0657598,196,0.0468196,196,0.0025264,216.4936176,16.3575097
"30938","39099",2021-01-07,0.0670205,1512,0.0552289,1512,0.0011322,382.1967379,NA
"30939","39101",2021-01-07,0.0623288,399,0.0420785,399,0.0018292,259.1977922,NA
"30940","39103",2021-01-07,0.0632247,770,0.0453724,770,0.0012691,202.3660146,NA
"30941","39105",2021-01-07,0.0705972,161,0.0516144,161,0.003315,214.7527651,NA
"30942","39107",2021-01-07,0.0931951,231,0.0670841,231,0.003643,167.4753761,NA
"30943","39109",2021-01-07,0.0752253,602,0.0546276,602,0.0018601,391.510198,NA
"30944","39111",2021-01-07,0.07145,112,0.0610983,112,0.0049219,NA,NA
"30945","39113",2021-01-07,0.0624805,2930,0.0463427,2930,0.0006904,441.4538739,46.1278469
"30946","39115",2021-01-07,0.0840162,105,0.0590315,105,0.0040523,194.8041709,NA
"30947","39117",2021-01-07,0.0710177,161,0.0478803,161,0.0026699,58.6526185,NA
"30948","39119",2021-01-07,0.0743572,525,0.0522369,525,0.001806,586.6537272,NA
"30949","39121",2021-01-07,0.0836243,84,0.0761602,84,0.0068057,165.5446419,NA
"30950","39123",2021-01-07,0.0717431,301,0.0611753,301,0.0030813,76.7773704,NA
"30951","39125",2021-01-07,0.0808904,119,0.0556485,119,0.0043212,180.4835327,NA
"30952","39127",2021-01-07,0.0671676,196,0.0522889,196,0.0028579,47.7854144,NA
"30953","39129",2021-01-07,0.0768422,252,0.046565,252,0.0022648,310.911185,NA
"30954","39131",2021-01-07,0.0665383,154,0.0430065,154,0.0026304,321.332401,NA
"30955","39133",2021-01-07,0.0662054,705,0.0474521,705,0.0014379,248.4070403,NA
"30956","39135",2021-01-07,0.0844054,238,0.0565357,238,0.0029425,333.4316906,0
"30957","39137",2021-01-07,0.0822151,189,0.0701423,189,0.0042859,67.5219446,NA
"30958","39139",2021-01-07,0.0649271,665,0.0398581,665,0.0012529,428.1424112,NA
"30959","39141",2021-01-07,0.0667589,434,0.0442926,434,0.0017859,785.8310589,NA
"30960","39143",2021-01-07,0.0683034,413,0.0484822,413,0.0019334,213.6818473,NA
"30961","39145",2021-01-07,0.0670487,511,0.0491342,511,0.0017053,392.5289399,NA
"30962","39147",2021-01-07,0.0758658,399,0.0515778,399,0.0022493,118.5238709,NA
"30963","39149",2021-01-07,0.0864692,273,0.062519,273,0.0032741,349.1646826,NA
"30964","39151",2021-01-07,0.0732679,1932,0.0496705,1932,0.0009176,331.8118263,NA
"30965","39153",2021-01-07,0.0621406,3157,0.0461495,3157,0.0006678,200.0034645,NA
"30966","39155",2021-01-07,0.0659237,1351,0.0480737,1351,0.0010402,276.19636,NA
"30967","39157",2021-01-07,0.0764397,539,0.0559466,539,0.0019431,456.2792407,NA
"30968","39159",2021-01-07,0.0694914,203,0.0480129,203,0.0027995,501.0552001,NA
"30969","39161",2021-01-07,0.0895274,196,0.0748191,196,0.0045363,61.5810177,NA
"30970","39163",2021-01-07,0.0626956,84,0.0391967,84,0.0032818,34.336779,NA
"30971","39165",2021-01-07,0.0675136,756,0.0457635,756,0.0013355,449.241138,3.5815978
"30972","39167",2021-01-07,0.0681891,329,0.0469633,329,0.001955,193.6770644,NA
"30973","39169",2021-01-07,0.0702038,581,0.0463548,581,0.0015706,246.5569397,NA
"30974","39171",2021-01-07,0.0757002,252,0.0531963,252,0.0028808,67.2563738,NA
"30975","39173",2021-01-07,0.0747013,630,0.0493846,630,0.0016834,346.8997523,51.8497395
"30976","39175",2021-01-07,0.0664759,154,0.0434948,154,0.0031717,NA,NA
"30977","39001",2021-01-08,0.0771359,154,0.0591899,154,0.003591,193.0638629,NA
"30978","39003",2021-01-08,0.0807781,638,0.0596421,638,0.0018993,808.8072689,NA
"30979","39005",2021-01-08,0.0881124,308,0.0600234,308,0.0024368,320.0088965,NA
"30980","39007",2021-01-08,0.0636245,657,0.0504348,657,0.0015026,249.3241569,NA
"30981","39009",2021-01-08,0.0711181,336,0.0510648,336,0.0022901,494.1778142,NA
"30982","39011",2021-01-08,0.0963842,287,0.0714013,287,0.0030539,185.5675858,NA
"30983","39013",2021-01-08,0.06924,476,0.0575456,476,0.0018876,757.8039152,NA
"30984","39015",2021-01-08,0.0865251,224,0.053389,224,0.0026507,496.5251789,NA
"30985","39017",2021-01-08,0.0709634,1869,0.0521455,1869,0.0008531,701.3538153,40.1972541
"30986","39019",2021-01-08,0.078668,175,0.0600069,175,0.003356,NA,NA
"30987","39021",2021-01-08,0.0876426,238,0.0692005,238,0.003305,5.4996181,NA
"30988","39023",2021-01-08,0.0691184,952,0.0522109,952,0.0012858,642.7965373,NA
"30989","39025",2021-01-08,0.0820438,820,0.0621886,820,0.0014922,820.8535211,NA
"30990","39027",2021-01-08,0.0708484,224,0.0558244,224,0.0025889,787.5433149,NA
"30991","39029",2021-01-08,0.0704157,658,0.0498327,658,0.0014189,100.3375748,NA
"30992","39031",2021-01-08,0.0692733,231,0.0481163,231,0.0025143,127.4795926,NA
"30993","39033",2021-01-08,0.0743426,336,0.0543454,336,0.0023119,118.7805231,NA
"30994","39035",2021-01-08,0.0657921,8080,0.0544441,8080,0.0004482,237.0155546,45.2482083
"30995","39037",2021-01-08,0.0856823,364,0.0558129,364,0.0023696,337.7460676,NA
"30996","39039",2021-01-08,0.074613,252,0.055623,252,0.0027602,517.5004915,NA
"30997","39041",2021-01-08,0.0722808,616,0.0501281,616,0.0013876,732.2096921,360.1440576
"30998","39043",2021-01-08,0.0787855,486,0.0568089,486,0.0019938,691.9997811,NA
"30999","39045",2021-01-08,0.0779083,651,0.0506514,651,0.001361,654.3251092,38.2648624
"31000","39047",2021-01-08,0.0823497,182,0.0554883,182,0.0029971,774.7217972,NA
"31001","39049",2021-01-08,0.062487,6196,0.0445841,6196,0.0004257,415.3558821,37.5837385
"31002","39051",2021-01-08,0.0967439,217,0.0747571,217,0.0035192,137.5923769,NA
"31003","39053",2021-01-08,0.0839336,175,0.0573049,175,0.0030718,515.3536039,NA
"31004","39055",2021-01-08,0.067207,450,0.0545669,450,0.0018228,81.434156,13.2804329
"31005","39057",2021-01-08,0.0701555,784,0.0485126,784,0.0012716,782.7362881,14.919806
"31006","39059",2021-01-08,0.0832112,245,0.0609107,245,0.0029395,622.4408137,NA
"31007","39061",2021-01-08,0.0707971,4871,0.0548634,4871,0.0006249,600.1816624,187.8359997
"31008","39063",2021-01-08,0.0804388,434,0.0529513,434,0.0020393,829.5234145,NA
"31009","39065",2021-01-08,0.0833455,196,0.0589299,196,0.003284,24.1516725,NA
"31010","39067",2021-01-08,0.0707939,119,0.0560923,119,0.0040703,1955.7450009,NA
"31011","39069",2021-01-08,0.0928887,189,0.0722628,189,0.0037737,36.0669076,NA
"31012","39071",2021-01-08,0.0788984,245,0.060797,245,0.0026117,534.4340518,NA
"31013","39073",2021-01-08,0.0734231,161,0.0453148,161,0.0024426,79.5214818,NA
"31014","39075",2021-01-08,0.0972257,161,0.0633174,161,0.0032553,35.7602701,NA
"31015","39077",2021-01-08,0.0813906,336,0.0600487,336,0.0024698,104.2254882,NA
"31016","39079",2021-01-08,0.0825607,210,0.059791,210,0.0030129,108.126153,NA
"31017","39081",2021-01-08,0.0678926,469,0.0612825,469,0.0020939,781.1137846,NA
"31018","39083",2021-01-08,0.0922888,322,0.0555761,322,0.0022691,334.262447,NA
"31019","39085",2021-01-08,0.0626989,1085,0.0451865,1085,0.0010234,279.7781347,13.2804329
"31020","39087",2021-01-08,0.0876842,399,0.0674887,399,0.0023948,290.2095987,NA
"31021","39089",2021-01-08,0.0771089,784,0.0522324,784,0.0013581,446.4266124,38.2648624
"31022","39091",2021-01-08,0.0922772,273,0.0637152,273,0.0029419,614.9664131,NA
"31023","39093",2021-01-08,0.0646166,1414,0.0485635,1414,0.0009692,269.1050097,NA
"31024","39095",2021-01-08,0.0652155,2777,0.0493257,2777,0.0007223,399.7603035,113.0975684
"31025","39097",2021-01-08,0.0702062,196,0.0551687,196,0.0027078,224.1175358,13.0860078
"31026","39099",2021-01-08,0.0730392,1512,0.0607841,1512,0.0011357,572.4904827,NA
"31027","39101",2021-01-08,0.0663175,399,0.0456879,399,0.0018701,400.9174483,NA
"31028","39103",2021-01-08,0.0705044,770,0.0515529,770,0.0012921,288.5388429,NA
"31029","39105",2021-01-08,0.0751979,161,0.0567532,161,0.0033721,294.9648442,NA
"31030","39107",2021-01-08,0.1052158,231,0.0787241,231,0.0037341,298.2320617,NA
"31031","39109",2021-01-08,0.0841037,602,0.0618636,602,0.0019317,585.0367454,NA
"31032","39111",2021-01-08,0.0729844,112,0.0643501,112,0.0047652,NA,NA
"31033","39113",2021-01-08,0.0663979,2930,0.0497896,2930,0.0006922,630.3389053,127.0078073
"31034","39115",2021-01-08,0.0913453,105,0.0634239,105,0.0040385,39.9553015,NA
"31035","39117",2021-01-08,0.078858,161,0.0542972,161,0.0026034,85.1077699,NA
"31036","39119",2021-01-08,0.0820228,525,0.0582645,525,0.0018037,869.4282937,NA
"31037","39121",2021-01-08,0.0960312,84,0.089064,84,0.0068644,154.5083324,NA
"31038","39123",2021-01-08,0.0796921,301,0.0723941,301,0.0031838,76.4456341,NA
"31039","39125",2021-01-08,0.0923373,119,0.0638235,119,0.0043173,218.255656,NA
"31040","39127",2021-01-08,0.0768153,196,0.0595394,196,0.0028882,25.7762093,NA
"31041","39129",2021-01-08,0.0835327,252,0.0527369,252,0.0023323,574.3714124,NA
"31042","39131",2021-01-08,0.0714837,154,0.0461306,154,0.0025227,369.8835244,NA
"31043","39133",2021-01-08,0.0721367,704,0.0532232,704,0.0014357,293.9330959,NA
"31044","39135",2021-01-08,0.0947668,238,0.0648017,238,0.0029798,556.3219198,0
"31045","39137",2021-01-08,0.0937056,189,0.0830698,189,0.0041983,67.5219446,NA
"31046","39139",2021-01-08,0.0699747,665,0.043658,665,0.0012656,671.1944995,NA
"31047","39141",2021-01-08,0.0712504,434,0.0482903,434,0.0017226,1266.5398938,NA
"31048","39143",2021-01-08,0.0751544,413,0.054761,413,0.0019828,311.0764117,NA
"31049","39145",2021-01-08,0.0723336,511,0.0537748,511,0.0017308,493.6161154,NA
"31050","39147",2021-01-08,0.0833133,399,0.0589943,399,0.002374,168.9074496,NA
"31051","39149",2021-01-08,0.0968718,273,0.072862,273,0.00322,545.9173084,NA
"31052","39151",2021-01-08,0.0804592,1932,0.0559479,1932,0.0009399,507.8276728,NA
"31053","39153",2021-01-08,0.0666428,3157,0.0498455,3157,0.0006695,310.9973737,NA
"31054","39155",2021-01-08,0.0717957,1351,0.0519841,1351,0.0010557,321.7362576,NA
"31055","39157",2021-01-08,0.0844192,539,0.0630812,539,0.0019933,777.6657183,NA
"31056","39159",2021-01-08,0.0770136,203,0.0538803,203,0.0027548,659.0081762,NA
"31057","39161",2021-01-08,0.1027308,196,0.0856298,196,0.0044138,92.7078316,NA
"31058","39163",2021-01-08,0.0658851,84,0.0439655,84,0.0034138,135.3019242,NA
"31059","39165",2021-01-08,0.0742833,756,0.0522858,756,0.0013213,632.7359448,23.2803854
"31060","39167",2021-01-08,0.0734884,329,0.0522417,329,0.0019716,365.6740998,NA
"31061","39169",2021-01-08,0.0752095,581,0.0508542,581,0.0015876,448.3901605,NA
"31062","39171",2021-01-08,0.0865934,252,0.0602071,252,0.0029191,78.8513311,NA
"31063","39173",2021-01-08,0.0821517,630,0.0568037,630,0.0017239,522.7833127,67.4046613
"31064","39175",2021-01-08,0.072714,154,0.0492268,154,0.0032735,NA,NA
"31065","39001",2021-01-09,0.0769638,154,0.0596699,154,0.003583,253.3032193,NA
"31066","39003",2021-01-09,0.0826326,638,0.0599041,638,0.0018971,1098.0605022,NA
"31067","39005",2021-01-09,0.0877453,308,0.0596714,308,0.002465,375.7787424,NA
"31068","39007",2021-01-09,0.0638031,657,0.0504778,657,0.0015077,227.7272467,NA
"31069","39009",2021-01-09,0.069395,336,0.0504954,336,0.0022895,613.2519326,NA
"31070","39011",2021-01-09,0.097762,287,0.0720474,287,0.0030201,200.2732105,NA
"31071","39013",2021-01-09,0.0704879,476,0.0573345,476,0.0019007,1201.3483852,NA
"31072","39015",2021-01-09,0.086747,224,0.0538786,224,0.0026507,567.7370043,NA
"31073","39017",2021-01-09,0.0715272,1869,0.0519642,1869,0.0008503,863.6349123,79.251035
"31074","39019",2021-01-09,0.0790059,175,0.0601912,175,0.0033263,NA,NA
"31075","39021",2021-01-09,0.090336,238,0.0701982,238,0.003265,5.3954493,NA
"31076","39023",2021-01-09,0.0702989,952,0.0527428,952,0.0012813,739.167806,NA
"31077","39025",2021-01-09,0.0825696,819,0.0623445,819,0.0014891,999.4270915,NA
"31078","39027",2021-01-09,0.0721722,224,0.0556566,224,0.0026106,1224.0673237,NA
"31079","39029",2021-01-09,0.0710213,658,0.0498115,658,0.0014256,111.1050323,NA
"31080","39031",2021-01-09,0.0697583,231,0.0476959,231,0.0025182,220.9248766,NA
"31081","39033",2021-01-09,0.0735939,336,0.0543476,336,0.0023358,130.3157404,NA
"31082","39035",2021-01-09,0.0661974,8079,0.0548235,8079,0.0004586,312.0341006,110.9310914
"31083","39037",2021-01-09,0.0862742,364,0.0557543,364,0.0023639,324.7026856,NA
"31084","39039",2021-01-09,0.0749271,252,0.055618,252,0.0027589,829.6193279,NA
"31085","39041",2021-01-09,0.0733376,616,0.0506062,616,0.0013782,997.6980886,1296.5186074
"31086","39043",2021-01-09,0.0800431,485,0.0579202,485,0.0020129,1060.007846,NA
"31087","39045",2021-01-09,0.0784682,651,0.0507559,651,0.0013585,889.931006,50.4400459
"31088","39047",2021-01-09,0.0840502,182,0.0560133,182,0.0029823,684.1523826,NA
"31089","39049",2021-01-09,0.0628729,6196,0.0448405,6196,0.0004296,511.5931488,58.6522476
"31090","39051",2021-01-09,0.0975217,217,0.0753302,217,0.0035125,86.872897,NA
"31091","39053",2021-01-09,0.0839221,175,0.0587028,175,0.0030334,633.534183,NA
"31092","39055",2021-01-09,0.0680477,451,0.0554177,451,0.0019763,99.1016387,38.1812447
"31093","39057",2021-01-09,0.0711772,784,0.049025,784,0.0012745,984.7633973,3.7299515
"31094","39059",2021-01-09,0.0839109,245,0.0611336,245,0.0029314,808.05657,NA
"31095","39061",2021-01-09,0.0716434,4872,0.0551644,4872,0.00063,709.7150648,511.6911717
"31096","39063",2021-01-09,0.0811504,434,0.0532394,434,0.0020546,1115.0318358,NA
"31097","39065",2021-01-09,0.0828672,196,0.0582623,196,0.0033244,24.1516725,NA
"31098","39067",2021-01-09,0.0710593,119,0.057087,119,0.0040636,3121.6699053,NA
"31099","39069",2021-01-09,0.0948098,189,0.0725888,189,0.0037619,43.1248534,NA
"31100","39071",2021-01-09,0.0805916,245,0.0608156,245,0.0026105,574.1847246,NA
"31101","39073",2021-01-09,0.0747061,161,0.0461332,161,0.0024867,245.0998667,NA
"31102","39075",2021-01-09,0.0971767,161,0.0637313,161,0.0032494,9.9969269,NA
"31103","39077",2021-01-09,0.0825058,336,0.0612779,336,0.002491,157.0122598,NA
"31104","39079",2021-01-09,0.0805188,210,0.0593923,210,0.0030264,119.7555834,NA
"31105","39081",2021-01-09,0.0678733,469,0.06151,469,0.0020884,1018.237612,NA
"31106","39083",2021-01-09,0.0938562,322,0.0557609,322,0.0022667,314.0272841,NA
"31107","39085",2021-01-09,0.0640496,1085,0.0454227,1085,0.0010301,355.9803587,38.1812447
"31108","39087",2021-01-09,0.0872195,399,0.0678245,399,0.0023941,326.1385359,NA
"31109","39089",2021-01-09,0.0774142,784,0.052551,784,0.0013547,534.1576597,50.4400459
"31110","39091",2021-01-09,0.0941533,273,0.0646887,273,0.0029052,531.5696685,NA
"31111","39093",2021-01-09,0.0659831,1414,0.0494038,1414,0.0009766,311.3216204,NA
"31112","39095",2021-01-09,0.0656111,2777,0.0494514,2777,0.0007345,571.7974295,300.1435469
"31113","39097",2021-01-09,0.0716316,196,0.0557197,196,0.0028479,299.2191367,71.9730428
"31114","39099",2021-01-09,0.0742948,1512,0.061433,1512,0.0011499,791.3085337,NA
"31115","39101",2021-01-09,0.0673366,399,0.0461356,399,0.0018725,393.458519,NA
"31116","39103",2021-01-09,0.0718514,770,0.0516585,770,0.0013014,314.4978566,NA
"31117","39105",2021-01-09,0.0743593,161,0.0572099,161,0.0033635,283.8309486,NA
"31118","39107",2021-01-09,0.1058818,231,0.0783056,231,0.0037538,491.6271201,NA
"31119","39109",2021-01-09,0.0839432,602,0.0622393,602,0.0019349,603.941279,NA
"31120","39111",2021-01-09,0.0708773,112,0.0632908,112,0.0048063,NA,NA
"31121","39113",2021-01-09,0.0664749,2929,0.0499687,2929,0.0006929,761.1448491,116.8001696
"31122","39115",2021-01-09,0.0970919,105,0.0663111,105,0.0043701,155.4817122,NA
"31123","39117",2021-01-09,0.0823157,161,0.0540981,161,0.0026235,121.7299227,NA
"31124","39119",2021-01-09,0.0827299,525,0.0584391,525,0.0018116,1075.2430862,NA
"31125","39121",2021-01-09,0.0963893,84,0.0888302,84,0.0068955,88.2904757,NA
"31126","39123",2021-01-09,0.0811918,301,0.0728152,301,0.003194,73.150997,NA
"31127","39125",2021-01-09,0.0938921,119,0.0642439,119,0.004304,206.2537523,NA
"31128","39127",2021-01-09,0.0782051,196,0.0592983,196,0.0029172,11.049879,NA
"31129","39129",2021-01-09,0.0831142,252,0.0527124,252,0.0023327,534.9134218,NA
"31130","39131",2021-01-09,0.0715806,154,0.0461047,154,0.0025611,391.4633695,NA
"31131","39133",2021-01-09,0.0724441,703,0.0537908,703,0.0014266,418.671509,NA
"31132","39135",2021-01-09,0.095094,238,0.0656625,238,0.0029655,550.364328,6.5897858
"31133","39137",2021-01-09,0.0931344,189,0.0831629,189,0.0041984,106.105913,NA
"31134","39139",2021-01-09,0.0691996,665,0.0434627,665,0.0012567,899.2758368,NA
"31135","39141",2021-01-09,0.0717958,434,0.048359,434,0.0017207,1540.4650992,NA
"31136","39143",2021-01-09,0.0746398,413,0.0553095,413,0.0019958,364.0876647,NA
"31137","39145",2021-01-09,0.0717326,511,0.0540088,511,0.0017215,529.8076975,NA
"31138","39147",2021-01-09,0.0853028,399,0.0594071,399,0.0023819,189.2107228,NA
"31139","39149",2021-01-09,0.097246,273,0.0728044,273,0.0032241,499.402683,NA
"31140","39151",2021-01-09,0.0808736,1932,0.056264,1932,0.0009422,665.8472399,NA
"31141","39153",2021-01-09,0.0674643,3157,0.0502992,3157,0.0006754,388.9818691,NA
"31142","39155",2021-01-09,0.0727097,1351,0.0521887,1351,0.0010718,508.1681572,NA
"31143","39157",2021-01-09,0.0846396,539,0.0628827,539,0.0019954,948.292285,NA
"31144","39159",2021-01-09,0.0779796,203,0.0547617,203,0.0027207,843.144491,NA
"31145","39161",2021-01-09,0.1052471,196,0.0863207,196,0.0043741,153.0948815,NA
"31146","39163",2021-01-09,0.0645735,84,0.0439305,84,0.0034468,120.0979951,NA
"31147","39165",2021-01-09,0.0755062,756,0.0524984,756,0.0013132,731.9077645,46.5607708
"31148","39167",2021-01-09,0.0733738,329,0.0524945,329,0.0019651,341.2038894,NA
"31149","39169",2021-01-09,0.075343,581,0.0507442,581,0.0015918,472.5893437,NA
"31150","39171",2021-01-09,0.088752,252,0.0605904,252,0.0028991,82.8888683,NA
"31151","39173",2021-01-09,0.0828933,630,0.0572165,630,0.0017225,625.0293411,64.8121743
"31152","39175",2021-01-09,0.0733896,154,0.0495093,154,0.0032597,NA,NA
"31153","39001",2021-01-10,0.0770702,154,0.0594263,154,0.0036034,190.497383,NA
"31154","39003",2021-01-10,0.0825964,638,0.0595087,638,0.0019046,784.2995332,NA
"31155","39005",2021-01-10,0.0858629,308,0.0592326,308,0.0024808,310.9515361,NA
"31156","39007",2021-01-10,0.0630119,657,0.050132,657,0.0015083,199.0237471,NA
"31157","39009",2021-01-10,0.0674777,336,0.0504684,336,0.0022695,430.4861816,NA
"31158","39011",2021-01-10,0.0988254,287,0.0718782,287,0.0030298,179.6793204,NA
"31159","39013",2021-01-10,0.0701686,476,0.0568627,476,0.0019137,600.8455574,NA
"31160","39015",2021-01-10,0.0851458,224,0.0535975,224,0.0026695,458.6854693,NA
"31161","39017",2021-01-10,0.0711613,1869,0.0518131,1869,0.0008552,645.7177851,41.6094066
"31162","39019",2021-01-10,0.077104,175,0.0591352,175,0.0033772,NA,NA
"31163","39021",2021-01-10,0.0915413,238,0.0695539,238,0.0032947,15.1461437,NA
"31164","39023",2021-01-10,0.0699178,952,0.0527495,952,0.0012827,478.3107213,NA
"31165","39025",2021-01-10,0.0823131,819,0.0619024,819,0.0015001,676.78323,NA
"31166","39027",2021-01-10,0.0707918,224,0.0545435,224,0.002636,895.5492552,NA
"31167","39029",2021-01-10,0.0703624,658,0.0493625,658,0.0014338,117.0130289,NA
"31168","39031",2021-01-10,0.0699063,231,0.0479693,231,0.0025053,149.0111712,NA
"31169","39033",2021-01-10,0.0724012,336,0.0543842,336,0.0023317,106.8159773,NA
"31170","39035",2021-01-10,0.0648324,8079,0.0544315,8079,0.0004547,202.8588961,37.9501102
"31171","39037",2021-01-10,0.0865064,364,0.0555253,364,0.002372,256.6130942,NA
"31172","39039",2021-01-10,0.0750312,252,0.0552902,252,0.0027757,482.9749512,NA
"31173","39041",2021-01-10,0.0727649,616,0.0504646,616,0.0013843,723.2650495,432.1728691
"31174","39043",2021-01-10,0.0798041,485,0.0576933,485,0.0020201,546.6600503,NA
"31175","39045",2021-01-10,0.0781347,651,0.0508439,651,0.0013527,617.9898388,50.4400459
"31176","39047",2021-01-10,0.0823851,182,0.0557432,182,0.0029941,559.9446807,NA
"31177","39049",2021-01-10,0.0622979,6196,0.0445217,6196,0.00043,371.0936308,34.5747887
"31178","39051",2021-01-10,0.0973384,217,0.0750071,217,0.0035307,70.7418127,NA
"31179","39053",2021-01-10,0.0823064,175,0.0582267,175,0.0030206,701.8403712,NA
"31180","39055",2021-01-10,0.0675071,452,0.0550522,452,0.0020023,71.057735,6.6402165
"31181","39057",2021-01-10,0.0709188,784,0.0488959,784,0.0012809,725.3129415,0
"31182","39059",2021-01-10,0.0837754,245,0.0612256,245,0.0029176,635.2921883,NA
"31183","39061",2021-01-10,0.0711029,4872,0.0547249,4872,0.0006265,508.1309318,259.0841376
"31184","39063",2021-01-10,0.0797968,434,0.0528057,434,0.0020664,817.4889188,NA
"31185","39065",2021-01-10,0.081035,196,0.0575613,196,0.00334,36.2275088,NA
"31186","39067",2021-01-10,0.0711099,119,0.0571262,119,0.0040867,1485.6139911,NA
"31187","39069",2021-01-10,0.0946847,189,0.0722354,189,0.0037795,52.9584538,NA
"31188","39071",2021-01-10,0.0803988,245,0.0592088,245,0.002674,459.8674543,NA
"31189","39073",2021-01-10,0.0759951,161,0.046492,161,0.0024504,179.1119256,NA
"31190","39075",2021-01-10,0.0986977,161,0.0638249,161,0.0032474,6.9216266,NA
"31191","39077",2021-01-10,0.0810327,336,0.0609492,336,0.0025069,137.7746828,NA
"31192","39079",2021-01-10,0.079932,210,0.0597485,210,0.0030145,51.1834338,NA
"31193","39081",2021-01-10,0.0684433,469,0.0611542,469,0.0020879,537.0157269,NA
"31194","39083",2021-01-10,0.0931971,322,0.0551161,322,0.0022888,333.8248469,NA
"31195","39085",2021-01-10,0.0624769,1085,0.0451271,1085,0.0010374,250.1682748,6.6402165
"31196","39087",2021-01-10,0.0852432,399,0.0674641,399,0.0023898,215.4748306,NA
"31197","39089",2021-01-10,0.0777371,784,0.0528418,784,0.0013494,388.8846408,50.4400459
"31198","39091",2021-01-10,0.092436,273,0.0638033,273,0.0029444,443.0713845,NA
"31199","39093",2021-01-10,0.0645534,1414,0.049073,1414,0.0009779,202.973361,NA
"31200","39095",2021-01-10,0.0651004,2778,0.0491146,2778,0.0007468,368.1205038,152.2467267
"31201","39097",2021-01-10,0.0723626,196,0.0549046,196,0.0028828,253.69621,27.8077665
"31202","39099",2021-01-10,0.0735223,1512,0.0611064,1512,0.0011429,528.6147918,NA
"31203","39101",2021-01-10,0.0679441,399,0.0460353,399,0.0018851,358.028605,NA
"31204","39103",2021-01-10,0.0704864,770,0.05188,770,0.0012961,247.6984968,NA
"31205","39105",2021-01-10,0.0728957,161,0.0562297,161,0.0034145,270.0153119,NA
"31206","39107",2021-01-10,0.1062313,231,0.0777894,231,0.0037854,303.422433,NA
"31207","39109",2021-01-10,0.0833216,602,0.0619606,602,0.001939,541.2249043,NA
"31208","39111",2021-01-10,0.0724751,112,0.0623569,112,0.0047593,NA,NA
"31209","39113",2021-01-10,0.0659037,2927,0.0495741,2927,0.0006924,553.6174005,74.9577513
"31210","39115",2021-01-10,0.0953166,105,0.0649268,105,0.0043805,77.4696377,NA
"31211","39117",2021-01-10,0.0824455,161,0.0543406,161,0.0026155,98.6631062,NA
"31212","39119",2021-01-10,0.0826474,525,0.0578979,525,0.0018155,655.527834,NA
"31213","39121",2021-01-10,0.0997183,84,0.08941,84,0.0068361,11.0363095,NA
"31214","39123",2021-01-10,0.0825982,301,0.0725013,301,0.0032078,51.6023711,NA
